ID	logFC	logCPM	F	PValue	FDR
uc008kjn.2|Slc43a3	0.258889560798041	3.00478624228454	0.410187040923614	0.529075743377143	0.575015534882446
uc007mjn.1|Galk1	0.0867292759501032	4.14239974787768	0.407924965990634	0.529459116306229	0.575378301629782
uc009dti.2|Acrbp	0.0652617775835492	6.04900724674463	0.407815728327632	0.529513759850271	0.575383794300683
uc009bzg.2|9430076C15Rik	0.31157177278063	0.841269081446469	0.405641660673446	0.530603449934568	0.576513889839011
uc007sks.1|Ndst2	0.0810638132361709	4.79617269040125	0.404372530113443	0.531241479070691	0.577153078806856
uc008mml.1|Pcna	-0.11762993660346	3.6472672055309	0.403924004587147	0.531467304842473	0.577344362708287
uc009fcl.1|Zfp772	0.134744504518289	3.05671193828085	0.403130963024843	0.531867023517156	0.577724496711249
uc008fov.1|Smad4	-0.0528167717543525	6.56523005829524	0.402946610715119	0.531960022676583	0.57774606408158
uc008vcs.1|Slc9a1	0.0888507956414726	4.84128104953435	0.402894205767267	0.531986464590848	0.57774606408158
uc009edn.2|Nrip2	0.277276929744947	2.15350463816747	0.40195342148064	0.532480642368852	0.578228628301899
uc008oxn.2|Fxr1	-0.0735975473666405	7.41752255430696	0.400841784797115	0.533023968918834	0.578764468591169
uc009gjh.2|Chst8	0.258212532830685	1.52497190299274	0.40055972529126	0.533166843659591	0.578865433422123
uc008utj.3|Ago1	0.0671786401084603	6.36678810631368	0.399701630646281	0.533601940731865	0.579283618854025
uc008rsb.1|Adgrl2	0.201025171688011	2.67804245982333	0.398442447935826	0.534276286258755	0.579961432263105
uc009gdw.2|Wdr62	0.156772468625152	3.53586200181534	0.398319177184682	0.534384962105091	0.580025137072532
uc009can.1|Inmt	0.463636896292717	1.09098547071825	0.396656761502458	0.535581004591173	0.581268954847197
uc007mxi.2|Dnajc27	0.0928963945451457	4.41708314380158	0.39463186390104	0.536186085082585	0.581871225702696
uc007kih.2|Nek8	0.126562750806516	3.12324514489279	0.394291370018522	0.536360475299268	0.582006040858263
uc008urc.2|Mtf1	0.0855767933213431	5.98123000930293	0.393709760110988	0.536658602318595	0.582275085347172
uc007zrq.2|Hspa13	-0.0536640660911771	5.27612996730569	0.393189005643721	0.536925797964721	0.582510522093002
uc007upu.1|Med4	0.0678586670371144	4.46490192316419	0.509623756729054	0.537861022468137	0.583470591220811
uc008xlq.2|Stim2	0.0966797655990625	5.05891798046139	0.39115408826237	0.537972287340422	0.583536734599506
uc009ong.2|Ccdc151	-0.230712285034372	1.73137872834917	0.390822289063211	0.538143282140374	0.583667648408558
uc008bwq.2|Wiz	0.0740585866571848	4.80748743116322	0.552054059724402	0.538422752902565	0.583916179262404
uc007eer.2|A330023F24Rik	0.251591103343815	3.48205655208924	0.391463377444493	0.538854181920463	0.584314987661279
uc009jhv.2|Spon1	-0.238550390490168	5.3714050781035	0.391953777663263	0.538891207701745	0.584314987661279
uc008hhu.2|Tnks2	0.0570650841979953	8.49993072427041	0.388353641607121	0.539418717758481	0.584832310049678
uc008geq.2|Pcnx3	-0.0534698863130648	7.2390854322201	0.387517797026899	0.539851845083271	0.585247216528188
uc007udv.1|Micu2	0.0657570193021526	6.07427523912	0.38599203264411	0.540644169321892	0.586051410373871
uc008vvz.2|Kif1b	0.0769040029569964	9.75995387423981	0.384859697323051	0.541233602009917	0.586635542654933
uc007ods.3|Papln	0.281142636890287	1.86734669370002	0.384926042451029	0.541364592810142	0.586722713466848
uc007tap.1|Fam35a	-0.0666205997709952	4.60558053474049	0.384418459937109	0.541463614007049	0.586775223061903
uc009nsj.1|Zfpm1	0.137223507588608	3.009208411219	0.538099209721448	0.542084095572368	0.587390547365724
uc009ijb.1|Kctd21	0.121020481591225	3.95150294204388	0.383136999153741	0.54213267014906	0.587390547365724
uc009gso.1|Scaf1	-0.0536780327255958	6.56163533043375	0.382612867532472	0.542406770862927	0.587632657546455
uc009oog.2|Zfp809	-0.110031169839445	4.87063140006841	0.381819256089096	0.542822297333043	0.588027926053151
uc009bik.2|Nup205	-0.0534075909503182	5.81377119739412	0.381045398051033	0.543228060441936	0.588412545305058
uc007gak.2|Med16	-0.131052661577327	6.14835558944637	0.381795535974877	0.54348405305534	0.58863487982835
uc008upb.2|Pabpc4	-0.073244496221734	5.85777003415001	0.380190483196869	0.543676991733289	0.588788886977912
uc007pfh.1|BC022687	0.211143456856604	1.39018404608206	0.378406551074407	0.544616031440773	0.58971618414915
uc009azo.2|Cav1	0.0815788549531018	9.65813956724171	0.378370784267338	0.544634890057941	0.58971618414915
uc008sry.2|Zcchc7	0.0865850485430855	4.0742592237243	0.377872351977674	0.544897825288315	0.589945830626138
uc009sub.2|Cfp	0.236074215601691	0.771052447137606	0.377498652367441	0.54509511892154	0.590104372536539
uc009rex.1|Nck1	0.0660284821474402	4.89094741125071	0.376089542686149	0.545840275245772	0.590809302538017
uc007ece.1|Atf3	-0.323050191684791	2.17670616375118	0.376079447722152	0.545897396369754	0.590809302538017
uc008ule.2|Slc2a1	-0.10019371145948	3.50506505660084	0.375978577084396	0.545899037534266	0.590809302538017
uc007gbv.2|Stk11	-0.0535017782250073	7.86866811788903	0.375363269150605	0.546225094656607	0.591071530793479
uc012bpb.1|5031426D15Rik	0.284341762190969	1.22245459514729	0.375329094251321	0.546243215090794	0.591071530793479
uc033fru.1|Gas2l3	-0.232939239306194	1.22912379211344	0.375078425327654	0.546376161324953	0.591160257352986
uc009rbb.2|U2surp	0.0542379086245948	6.62615233691823	0.373732601960203	0.54709099395317	0.591878489775164
uc007zln.2|Nfkbiz	0.167809327782603	3.19283400735059	0.373553064118931	0.547252264467009	0.591997764740883
uc007ghv.2|Dohh	-0.0949434675083068	7.06252418072672	0.373125408347155	0.547527672766849	0.592240476098979
uc009djc.1|Rpl32	-0.125939706773	4.55019480786324	0.371074368585549	0.548539872666748	0.593280028202114
uc007tch.2|Tspan14	0.0555281715755802	6.75024054747222	0.370210625632461	0.548970151887438	0.593690061734546
uc007ysp.2|Dnajb11	-0.0623182357206794	5.42073018773814	0.3693593759174	0.549426189260936	0.594120903685543
uc007qij.2|Ptpdc1	-0.0733465766516162	4.1248950544024	0.369275899825602	0.549470948672719	0.594120903685543
uc008jcd.2|Sh3glb2	-0.0748529438671118	6.58704301018215	0.368890446299614	0.549677717240825	0.594289093658712
uc009etl.1|Ipo8	-0.0444345880804189	6.85712640082892	0.368590934478369	0.549838487038571	0.594407524933247
uc009fwo.3|2310022A10Rik	0.103693269643178	3.05447487681116	0.368453151497326	0.549912475440808	0.594432127123131
uc008qyl.2|Atxn7l2	-0.202492443062876	1.37034984972791	0.367927798062868	0.550194761301544	0.594681864497608
uc009cip.1|Mat2a	0.086873089879727	7.8029414489113	0.367269787578134	0.550592226672197	0.595056036333597
uc007ysd.1|Tra2b	-0.0616224845851235	5.15486972823139	0.366691903132255	0.550859936047409	0.595253434189498
uc008une.2|Scmh1	-0.0666115762985156	4.07445197748712	0.366659349068858	0.550877477921816	0.595253434189498
uc008jsp.2|Acvr1c	0.0803779212549696	9.33743962681511	0.36587834985552	0.551298643889197	0.595642194138995
uc012cfn.1|Nxt1	0.133841990293525	2.81634442763991	0.36580185845372	0.551339926316712	0.595642194138995
uc009kbg.1|2310057M21Rik	-0.107178168344102	3.71685646594784	0.365643051246217	0.551425653571339	0.595679346279513
uc008gkh.3|Flrt1	-0.27421738779313	1.38617036120645	0.365091860808476	0.551723395859872	0.595945500108182
uc008bdm.2|Axin1	-0.0600361193974682	5.77837219832961	0.364778432518654	0.551892841568202	0.596073037393265
uc057bvx.1|Radil	-0.0694962107250262	4.95435078285692	0.364455033516153	0.552067782592569	0.596206485612582
uc008gtj.1|Osbp	0.05073772501458	7.04278295712811	0.362835507617979	0.552945464918275	0.59709876495549
uc009mqn.2|Siah1a	0.0831292280067385	5.4914295301825	0.361975723755063	0.553412507715064	0.597547489951413
uc008aou.2|Chd1	-0.0699036324427038	6.31940645091019	0.360776758612835	0.554065069222976	0.59813165782986
uc007ehm.2|Plekhg1	0.267305612506225	1.34037149473374	0.360775469570731	0.554065771610299	0.59813165782986
uc007exz.2|Cep57l1	0.119152049757746	2.05571504777741	0.360697649844427	0.554108178058533	0.59813165782986
uc007ped.1|Ppp1r13b	-0.0756864643756735	4.37184624332616	0.359668871283903	0.554669382457625	0.598681752991239
uc007kta.1|Cltc	0.0707163933190822	8.85086860517709	0.359219917092994	0.55491463409016	0.598855225375502
uc008cis.1|Nrm	0.18412470059646	1.58945358802295	0.359185715429109	0.554933326143014	0.598855225375502
uc007idw.1|Wdpcp	-0.119079491790814	2.81559417957067	0.35843906166876	0.555341694800832	0.599240182718688
uc007txz.1|Zfhx2	-0.074688238538706	4.54537133275172	0.356776076150352	0.556253330311304	0.600168066914828
uc009ddn.1|Bhlhe40	-0.356920204039892	6.44625990938732	0.359865415091018	0.556436563919219	0.600309944319358
uc008ewl.2|Dtwd2	-0.127974183666417	2.76845611694973	0.429782227814965	0.556757145692312	0.600599959229072
uc009jnk.1|Mettl9	0.0487064252971142	6.8012673702051	0.35569474841948	0.556847664920341	0.600641764067186
uc008utg.2|AB346228	0.0943268486443024	3.39525158466384	0.355286919434063	0.557072142102099	0.600828040975149
uc007ceo.3|D2hgdh	-0.0628218876957927	5.62585612615014	0.353911285688308	0.557830617766659	0.601590171758206
uc008nnw.2|Myl9	0.649171305817279	1.54484805513831	0.355786371057118	0.558124177733951	0.601850821026676
uc008xjs.1|Pacrgl	-0.166116237190169	2.24424834603775	0.352743505823549	0.558476069597963	0.602174317957919
uc008stp.1|Trmo	0.139400579967456	2.17850665546005	0.352473523503506	0.558625500621275	0.602279472561666
uc007isn.1|Rufy1	-0.0664851588475307	5.12608852215782	0.351851041914909	0.558970331871039	0.60259525789275
uc008pef.2|Maml3	0.115068919488912	3.15162867495894	0.351620808556394	0.559097977681601	0.602676870590823
uc007ews.3|Amd1	0.111886461620537	4.09212909228032	0.350282971577107	0.559840828154197	0.603421563313808
uc008vub.2|Mad2l2	-0.156161276001018	3.52811828335163	0.349336253728894	0.560382268532347	0.603949049022926
uc007clc.2|Rab3gap1	0.0576373672041014	7.15822878721598	0.347730391427898	0.561263548636998	0.604842663214924
uc007uok.1|Nudt18	0.0723103519253852	6.46581281182413	0.347597061010268	0.561338057099887	0.604866779023958
uc008gkd.2|Fermt3	-0.0860161839655803	3.98251308401316	0.347450187958532	0.561420155992113	0.604899068620716
uc008nsr.1|Oser1	-0.195892354288168	2.10038990354087	0.346013460254528	0.562224500489216	0.605709459533554
uc007wpl.2|C1qtnf6	0.352153919193827	0.579237541208935	0.345510531221901	0.562506597774141	0.605957112057688
uc009alv.1|Smurf1	-0.0579203022096813	6.58034593666473	0.344450270051089	0.563102220383536	0.606542430663773
uc009fsr.1|Lipe	-0.0544437083598046	10.8599634615879	0.339790381808148	0.565734812128735	0.609321546934904
uc009uhv.1|Bhlhb9	0.0716314276047655	4.30969579592265	0.339671662002383	0.56580220028548	0.609337565427179
uc007ivf.2|Skp1a	0.0550983868933505	7.93838356889868	0.339063222177795	0.566147814686	0.609653187359782
uc007nok.2|Srp54b	-0.0821884404355929	3.52987020374399	0.338866592243425	0.566259596572048	0.609679921008457
uc008dgr.2|Twsg1	0.047575175785939	7.05577631919043	0.338834700746981	0.566277730647948	0.609679921008457
uc008ott.2|Pld1	0.146726106139457	2.01625833566889	0.337202942215456	0.567207117220395	0.610623880229008
uc007cwb.2|Dennd1b	0.0739872058070735	6.20171538038426	0.335281365795107	0.568305464448405	0.61174954114434
uc008ynu.2|Pigg	-0.0632913438442683	5.23028392361054	0.33483093532565	0.568563536824718	0.6119705675118
uc009fzw.3|Rinl	0.188459575077051	1.72301233587628	0.334656886445876	0.568663319970818	0.612021194844764
uc009eua.1|Amn1	0.112249829869606	3.89662073824105	0.332857995195143	0.569696682411941	0.613076479876253
uc009cxo.1|Slc41a3	-0.210016055479694	1.38413290728743	0.332085627201496	0.570141515408064	0.613498284640616
uc009uzc.1|Kdm5d	0.0749260663349765	4.78768939849178	0.330505172489618	0.571053920511248	0.61442309344325
uc008tnk.1|Klhl9	-0.0384809235566059	7.63726331903213	0.330323019801693	0.571159266071311	0.614479458898973
uc008gxu.1|Nmrk1	0.0669014115108837	4.03021272129073	0.329682967943273	0.571529740384128	0.614821025187932
uc008tgq.2|Atp6v1g1	0.079280315645683	5.74305433539469	0.329568886784603	0.571595823320744	0.614835110595215
uc007hme.2|Pan2	-0.0859294679546906	4.74298729961047	0.329272242361559	0.571767730035204	0.614963011827815
uc007jcq.1|Rnf187	-0.0584865822259027	7.91299807289148	0.328718193571129	0.572089081533968	0.615251609327892
uc007dys.1|C130074G19Rik	0.126811960009739	7.61687552584538	0.329782215617542	0.572275050421116	0.615394569975553
uc008hzg.1|Ccdc186	0.0950761235235119	4.35637254623268	0.328034380680605	0.572486197062175	0.61556457645375
uc007veq.2|Nipbl	0.0610230632926713	7.22029536397365	0.326913978367286	0.573138054637782	0.616208381019476
uc007yhv.1|Mzt2	0.0790243604968053	3.94045078955039	0.325303910933051	0.574077421770308	0.617161153043721
uc012deh.1|Fsd1l	0.11691837177103	3.5297895599069	0.324433126557445	0.574586760225169	0.617651489613919
uc007gvw.1|Cep83	0.0887311394774949	3.99592582651314	0.323815533772749	0.574948555057966	0.617983148155404
uc007yls.2|Med15	-0.0729841537663628	4.76870007256664	0.323363555994394	0.575213621858619	0.618210786812297
uc008gar.1|Rbm4b	0.0977923182203837	4.14198996498362	0.322508660973392	0.575715659354129	0.618667473321978
uc008hmz.1|Ubtd1	-0.0778658710098475	3.9294563440152	0.322458430809994	0.575745184601458	0.618667473321978
uc008ssa.2|Zcchc7	-0.250686742921779	0.631389377761292	0.321878175230549	0.57608648059607	0.618976889930197
uc008crj.1|Mrpl14	-0.0868127965215975	4.55215848394447	0.321658707313174	0.576215674477374	0.619058376940831
uc056yqi.1|AK042046	0.281803072023285	1.57424827729764	0.321676471571898	0.576313180074717	0.619105807648083
uc007xve.1|Mfsd5	-0.0679921767714386	5.20555166821917	0.321280314773621	0.576438560148763	0.619183171024449
uc007biv.1|Lancl1	-0.0686005931746724	5.13455210480834	0.318976193244388	0.577799546030336	0.620587626824955
uc007xiu.1|Zcrb1	0.064168232081889	5.63451616341077	0.318445884440173	0.578113710155291	0.620784259354485
uc007uzf.1|AK014089	0.16359269571634	2.26603992863013	0.318419170311166	0.578129545256599	0.620784259354485
uc008rbo.2|S1pr1	0.293265298460367	3.00683788733734	0.320150934560555	0.578143127345045	0.620784259354485
uc007zzs.2|Cbr3	0.205660243663134	2.863068919	0.318015369004871	0.578463867955331	0.621071181630952
uc008eau.2|Esco1	-0.126056020149802	5.11181474620661	0.318261226920787	0.578631162843189	0.621193318141148
uc007fhn.1|Ddx21	-0.0628263454317348	6.40700274500999	0.317168102290973	0.578872119700097	0.621394505031014
uc007qyg.1|Slc35d2	-0.143084322541355	2.54534008223485	0.316341148339701	0.579364027517426	0.621865014919953
uc007etu.2|Rnf217	-0.0900091710993067	4.80633296623741	0.316139676299702	0.579484000890385	0.621936255881153
uc007xqq.2|Dip2b	-0.059119598166618	5.66513835057429	0.31589078576827	0.57963228120539	0.622007726639791
uc009lra.1|Trappc11	-0.0482728312840679	5.70545988432766	0.315847951521948	0.579657808166514	0.622007726639791
uc012fmt.2|Asb7	0.0506030585674242	5.36458565882969	0.315658441915342	0.579770773472356	0.622071415257975
uc009lro.2|Dctd	-0.219467777984204	1.45353066330616	0.315249208273188	0.580014868052467	0.622275775683105
uc009inn.2|Plekhb1	0.20208796045949	1.29018519406055	0.315075716485137	0.580118413623326	0.62232932260276
uc007pkj.2|Wdr37	-0.0540938233630496	5.79233013177779	0.314594094937455	0.580406059140828	0.622580336896647
uc007bzi.1|Cops8	-0.0492740630989573	6.38804325494351	0.313702197306369	0.58093951021782	0.623058454361397
uc056ykd.1|AK087918	0.217424828519477	2.78396903593252	0.314493847398435	0.580959184498487	0.623058454361397
uc056ypz.1|AK036682	0.290145383216444	1.25577924162639	0.311329069585612	0.582397037522885	0.62454277508115
uc007per.1|Tmem179	0.112365181661757	5.1722632479095	0.309748753969883	0.583599574535197	0.625774499892052
uc007nnt.1|Sptssa	-0.0614040348880629	6.88694251554779	0.308295071371775	0.584195203971583	0.626325560380361
uc007cvn.2|Nek7	-0.0486903961103165	8.01922835602683	0.308251725259815	0.584221454795885	0.626325560380361
uc007nkg.1|Agmo	-0.0651542217362407	5.6421409348245	0.307133423459421	0.584899551298406	0.626994594763064
uc008qsj.3|Csde1	-0.0466924616763463	9.34375710938275	0.302572760911122	0.587681905936242	0.629918998113461
uc009eoo.1|Pde3a	-0.105062816324074	4.12762886220155	0.301940780748583	0.588069629799835	0.630276363806344
uc009niu.1|Pkd1l3	0.0487661775264598	6.89866917037542	0.301772473535643	0.588172977056056	0.630328904847273
uc007zvz.1|Sod1	-0.0616770669221144	8.04935358430619	0.300708742776071	0.588827025023668	0.630971552581236
uc007qvg.2|Zcchc6	0.0408182944407948	7.00995800706131	0.298033332642165	0.590478757297574	0.632683075161488
uc007qcn.2|F13a1	0.122661237551331	3.33670826578286	0.297346576857361	0.590904306136597	0.633080578402857
uc007pqr.2|Zkscan8	0.070741072211212	5.75262955194281	0.296412848214294	0.591483923016846	0.633643057775318
uc012fpc.1|4632427E13Rik	-0.186579171021535	2.73681459998154	0.295839849774135	0.591984025854776	0.634120259600533
uc008que.2|Lrig2	0.0699861014535109	5.4267040749971	0.292890523475475	0.593681208501602	0.6358795405007
uc008cln.2|Ppp1r11	0.0778976201251276	4.80189108025708	0.291683745347283	0.594437974071974	0.636631328517363
uc009mae.1|Crtc1	0.0936553140284586	3.41981979552671	0.290897153353175	0.594932339575517	0.637101978412064
uc008awv.1|Pkd1	-0.0381023305543622	8.46340751933809	0.290565479652816	0.59514105376259	0.63726667098628
uc007myf.1|Pfn4	-0.136910973098416	2.15889261177966	0.290176391525993	0.595386094868143	0.637442081102654
uc008frv.1|Pstpip2	0.124247636052587	2.60579762663766	0.290130923112118	0.595414744030903	0.637442081102654
uc008vig.2|Kdm1a	0.0522341201569228	5.23851979211581	0.289621324432851	0.595736036403928	0.637727210111152
uc008jwd.2|Cobll1	0.0589502347168148	6.20969582060654	0.28858413948271	0.59639109746077	0.638369548324476
uc008dgh.2|Rab31	0.0843065702136611	3.77503442270999	0.287408101793787	0.597135705020028	0.639107608647485
uc008jai.1|Cercam	0.143629526972918	1.89998211310137	0.287113283683315	0.597322678492332	0.639248758397576
uc012dvt.1|Cpeb2	0.115072185840635	5.93741745737207	0.287693790375151	0.597477493992862	0.639355470146562
uc008eeu.2|B4galt6	0.256399186729048	0.667867844497453	0.285885289700911	0.598102812467393	0.639965596925412
uc012gbp.1|Zfp703	-0.0873083535158557	5.79928745141266	0.285266117469977	0.598530855780454	0.640364547682859
uc008rcx.1|Palmd	0.113136864432878	7.30365727098805	0.285457738900562	0.598965281215673	0.640770252438268
uc008gds.1|Snx32	0.145134500479524	2.29968735308974	0.283539750190204	0.599598962512803	0.641389025724721
uc009jmv.1|AK034016	0.11267366368236	2.58854454534996	0.281821375989318	0.600700146810272	0.642479767122803
uc007qok.1|Nop16	0.0565618941637535	4.49898011571085	0.281775850448821	0.60072937977379	0.642479767122803
uc009rln.2|Nprl2	-0.106829444357984	3.69863043348133	0.281152432368244	0.601129997362508	0.64284897321633
uc009cdj.1|Tigd2	-0.0531847687820448	5.10781357067378	0.279076262630345	0.602468319011095	0.644220800431825
uc009eyu.2|Shisa7	0.527967434421039	1.02775279667794	0.278893742346986	0.602586279916743	0.644236041759156
uc009anj.1|Usp12	-0.0536371893164216	6.42416074412601	0.278882389168885	0.602593618996132	0.644236041759156
uc012aku.1|Prdm9	-0.069522435627985	3.76845392514207	0.278601579522687	0.602775205124325	0.64436847280044
uc008eci.2|Ttc39c	-0.238048814686835	2.42442417174379	0.279105445344615	0.602828559187173	0.64436847280044
uc009fru.1|Dedd2	0.0909022503396126	4.73899515172131	0.277891083713632	0.603235175391615	0.644743712239214
uc007uqm.2|Lcp1	-0.221980233604183	1.28725145675634	0.277784745467873	0.603304083144072	0.644757969671242
uc033htl.1|Nbea	0.0869611685068467	4.99609784452843	0.276262503245552	0.604302596062985	0.645765612646787
uc008evj.2|DQ553245	0.101500774106146	4.06871242340127	0.276057610194148	0.604425658938556	0.645837638886092
uc029xhi.1|Pisd-ps3	-0.22157569425089	3.17581066884586	0.275744183331507	0.605408108696459	0.646739333013173
uc012dnd.1|Pithd1	0.0584842636507801	5.61521753331661	0.274506617463062	0.605436698643454	0.646739333013173
uc009gkb.2|Rgs9bp	0.192779735069093	1.94554984901042	0.274506535530324	0.605436752149366	0.646739333013173
uc007epp.2|Tbpl1	-0.0716424650016789	4.97315234213456	0.274221178728566	0.605623165687831	0.646878909276986
uc007sek.1|Flnb	0.117311050172257	5.51319528416959	0.27412689064037	0.606193313191685	0.647428296480405
uc009nzv.2|Itgb1	-0.0479786536029071	8.46746056208032	0.27195295680277	0.607109357429011	0.648346974160038
uc008gjm.1|Gpr137	-0.0753889793781081	4.1207280873203	0.271525329579928	0.607390437491839	0.648587451336077
uc007igw.2|Ccdc88a	0.0583106443426358	5.42040640202557	0.270622096181771	0.607985066833794	0.649162669593495
uc008rfh.1|Sec24d	-0.109039637261205	4.62556373455179	0.270441267681535	0.60820195276402	0.649334491895558
uc007dbx.2|Tor1aip2	-0.0470110741317514	8.04502948848279	0.268573678912031	0.609338328321777	0.650487866732688
uc007lyc.1|Map3k3	0.0545792513865729	5.60267111566868	0.268289936275353	0.609526298753513	0.650628670141399
uc009qmy.2|9530091C08Rik	0.250002050806104	2.05568153097677	0.268641234752701	0.609663605375356	0.650710737512523
uc009ikw.3|Wnt11	0.155735110784587	3.69317251111527	0.268151060324533	0.60971534415549	0.650710737512523
uc007gek.1|Ap3d1	-0.0375235004276157	7.24423793338596	0.264385641118672	0.612125745933014	0.653223124258324
uc008qxx.2|Gstm1	0.0977526284883357	5.85932445219743	0.264369331121244	0.612333664201804	0.653384909484415
uc007glc.2|Tmem263	-0.048371342076882	6.04397087385342	0.263310638299587	0.612845761873769	0.653871206898514
uc012gkd.1|Nfat5	-0.0467162820859784	5.94996321821691	0.262554428704285	0.613353377113258	0.654352632828717
uc007kzd.1|Chad	-0.244668766503248	1.31055145440082	0.262125866806037	0.61364146732974	0.65459979272106
uc007twv.2|Acin1	0.06297060158418	6.56953583490932	0.262010098114132	0.613719341323272	0.654622680398412
uc009cse.1|1600020E01Rik	0.134873551714499	2.54319054040128	0.261042788545898	0.614370876102008	0.655212275029073
uc009hbp.2|Htatip2	0.0561219221856154	4.81376046957555	0.261021793691919	0.61438503424255	0.655212275029073
uc008uui.2|Zmym6	-0.0714201042188168	4.94326911296852	0.25921292652599	0.615607589200153	0.656455735455324
uc012apb.1|Cyp4f17	0.0978716117593141	2.93349648372167	0.258921789494815	0.615804864231701	0.656605756265432
uc007pfi.1|Cdca4	-0.085433200250955	3.46917444652785	0.258442712455778	0.616129793953873	0.656891849604593
uc009epk.1|Kcnj8	-0.484838493193894	2.44608250600582	0.260190827462208	0.616256079841977	0.656966124072626
uc009fno.2|Pvr	-0.105207161175919	4.59509157328109	0.257692129736229	0.616725086098884	0.657405711897598
uc007kyf.1|Tob1	-0.0805718833212794	7.36852794768214	0.25755730758534	0.616864125409965	0.657493518935497
uc007jtu.1|Mgl2	-0.297318980740129	0.38467197752679	0.255428268241521	0.618183113013871	0.65883885921741
uc008uyb.1|Tmem39b	-0.125093931752198	2.15826433744886	0.254598256440748	0.61875117152421	0.65938371080046
uc056zdi.1|AK053557	-0.264538113560798	1.16191168381996	0.253521874175751	0.619489589717065	0.660109992606034
uc007cqr.2|Zbed6	0.0548887908685439	6.23071896579569	0.252834541595563	0.619962148038823	0.660552874535763
uc008xff.1|Wfs1	-0.0766663494285628	4.8954564022624	0.252647995007129	0.620090543228816	0.660629012311445
uc029srk.1|DQ552508	0.124583358503111	2.61002496448257	0.25106290161072	0.621183940538907	0.661733130928473
uc008pkv.1|Ccnl1	-0.0956279310844234	5.1915978858602	0.250505159075523	0.621764971575635	0.66229128478767
uc007iok.2|Med7	-0.105986223675941	3.48733201083483	0.250052376287331	0.621883271712689	0.662356489965332
uc009bin.2|1810058I24Rik	-0.0498543996245368	5.38539231595257	0.249853210214326	0.622021313724397	0.662442707952656
uc007ute.1|Sugt1	-0.051412981948947	5.91711227909513	0.249450429098061	0.622300693000561	0.662679418216365
uc009jib.1|4933406I18Rik	0.114038064560134	2.84562993060681	0.249057427405513	0.622573562574693	0.662909153579349
uc008eba.1|Abhd3	-0.20828597191871	2.99983123870098	0.247616684426827	0.624081429960644	0.664453737551234
uc008yzw.2|Gltp	0.0784292279024236	4.44806579875966	0.245168131618845	0.625288684389291	0.665678007612528
uc008kje.2|Serping1	-0.293052417493385	2.24597512427758	0.245545271021226	0.625543614563589	0.665888308236819
uc008nuy.1|Dbndd2	-0.0717153674360692	4.57323569087657	0.243907217635323	0.626174722933442	0.666498973506717
uc009ngp.1|Chtf8	0.0425254057343059	6.51312780984253	0.242884915029278	0.62689519758884	0.667204639297681
uc007has.1|Atxn7l3b	-0.0543548488562235	7.36645639830954	0.242260775330905	0.627335997250675	0.667612544813316
uc007rbi.2|Zfp738	0.134361731012329	2.4686027341116	0.242088484451939	0.627457802988933	0.667680932509225
uc007siu.1|Nid2	-0.0492531313199155	5.78372109381393	0.241886113284442	0.627600944029373	0.667772008580726
uc009rpt.2|Usp19	-0.0368727194549494	7.65823244954412	0.24128832658633	0.628024207648406	0.668135597892277
uc008jng.2|Dennd1a	-0.053615900377787	4.7330254211912	0.241240884731921	0.628057826959498	0.668135597892277
uc008dvz.2|Nrxn1	0.429518903343776	0.130274450379365	0.241054334013084	0.628190064775282	0.668215009313128
uc009grk.1|Ptov1	-0.0456460757826977	5.36151445478091	0.238811794733842	0.629784728633547	0.669849867662944
uc008fvq.1|AK083197	0.212518275688604	1.10332092329847	0.238649667501133	0.629900378289933	0.669911465563528
uc008mqi.2|Dstn	-0.0342816822889637	6.7825243694363	0.238423999796738	0.630061434600023	0.670021338618282
uc009nqz.2|Gse1	-0.0660696457662944	5.42903564706161	0.237956363960421	0.630395483275387	0.670315138603768
uc009rkb.1|Rrp9	-0.0681480035044274	4.36622049212077	0.237157965750799	0.630966753461725	0.670861105142161
uc007idq.1|AK162774	0.272716983934989	0.907788324070004	0.23681866910616	0.631209889691273	0.671058122602881
uc007jjg.2|Ubb	-0.0805242518046555	5.27113275080356	0.23596117032114	0.631827899419236	0.671653606684508
uc007iyw.2|Gm2a	-0.0704941702505952	6.92457719527995	0.235716140083069	0.632025864877017	0.671802501847566
uc008fak.1|Dctn4	-0.0345078776808477	6.85583742297257	0.235427361275861	0.632209158587012	0.671935776045168
uc007avq.1|Uxs1	0.0782184714581185	3.65070863174754	0.235247616835879	0.63233852274184	0.672011712710531
uc008phn.2|Pfn2	0.0788932897086765	3.64429499901489	0.234876167915427	0.632606053622375	0.672234457384414
uc008wsj.1|Rheb	0.0583981310316263	6.64080177679364	0.234732589385278	0.632709534499649	0.672282850622658
uc009dim.3|Syn2	-0.131549089207954	4.35720068550152	0.234323285851898	0.633311219655823	0.672860551384169
uc007jgd.2|Alkbh5	-0.0515770649340266	8.45961720897786	0.23266073428482	0.634207171965343	0.673750761427749
uc008sgs.2|Mob3b	0.0670190223638389	4.40359822292356	0.231382748879953	0.63513509146464	0.674674765747891
uc008sfl.1|Rragd	-0.26436926910179	3.96922147308943	0.231091174700715	0.63625013344694	0.675797354301066
uc009nxx.2|Sprtn	0.0522324824299326	4.98757438804162	0.229223056972559	0.636710443441796	0.676224373021067
uc008uwi.1|S100pbp	-0.100987656559861	2.92256481429299	0.229116048096508	0.636788737692771	0.676245627260592
