ID	logFC	FDR	Direction
uc009lyx.2|Borcs8	0.5	0.25	down
uc008gxv.1|Carnmt1	0.5	0.25	down
uc008gxv.1|Carnmt1	0.5	0.05	down
uc009kqx.2|Tpcn2	0.5	0.25	down
uc008itz.2|Ubac1	0.5	0.05	down
uc008itz.2|Ubac1	0.5	0.25	down
uc008itz.2|Ubac1	1	0.25	down
uc008itz.2|Ubac1	1	0.05	down
uc007jcm.1|2810021J22Rik	0.5	0.25	down
uc007jcm.1|2810021J22Rik	0.5	0.05	down
uc008dom.2|Ltbp1	1	0.05	up
uc008dom.2|Ltbp1	1	0.25	up
uc008dom.2|Ltbp1	0.5	0.25	up
uc008dom.2|Ltbp1	0.5	0.05	up
uc009urt.2|Acot9	0.5	0.25	down
uc009urt.2|Acot9	0.5	0.05	down
uc009urt.2|Acot9	1	0.05	down
uc009urt.2|Acot9	1	0.25	down
uc008wrm.2|Slc4a2	0.5	0.05	down
uc008wrm.2|Slc4a2	0.5	0.25	down
uc009daa.3|Suclg2	1	0.25	down
uc009daa.3|Suclg2	1	0.05	down
uc009daa.3|Suclg2	0.5	0.25	down
uc009daa.3|Suclg2	0.5	0.05	down
uc008anb.2|Thbs2	0.5	0.25	up
uc008anb.2|Thbs2	0.5	0.05	up
uc008sak.1|Rbm12b2	0.5	0.25	up
uc008sak.1|Rbm12b2	0.5	0.05	up
uc008sak.1|Rbm12b2	1	0.05	up
uc008sak.1|Rbm12b2	1	0.25	up
uc007nhx.2|Prkar2b	0.5	0.25	down
uc007nhx.2|Prkar2b	0.5	0.05	down
uc007nhx.2|Prkar2b	1	0.05	down
uc007nhx.2|Prkar2b	1	0.25	down
uc008guv.1|Gm5512	0.5	0.05	down
uc008guv.1|Gm5512	0.5	0.25	down
uc008guv.1|Gm5512	1	0.05	down
uc008guv.1|Gm5512	1	0.25	down
uc009klj.2|Cracr2b	0.5	0.25	up
uc009klj.2|Cracr2b	0.5	0.05	up
uc009klj.2|Cracr2b	1	0.25	up
uc009klj.2|Cracr2b	1	0.05	up
uc009fyo.2|Plekhg2	1	0.05	up
uc009fyo.2|Plekhg2	1	0.25	up
uc009fyo.2|Plekhg2	0.5	0.25	up
uc009fyo.2|Plekhg2	0.5	0.05	up
uc007vbz.1|Sepp1	0.5	0.25	down
uc007vbz.1|Sepp1	0.5	0.05	down
uc007vbz.1|Sepp1	1	0.05	down
uc007vbz.1|Sepp1	1	0.25	down
uc008xxi.1|AK017645	0.5	0.25	up
uc008xxi.1|AK017645	0.5	0.05	up
uc007qoj.2|Arl10	0.5	0.25	up
uc007qoj.2|Arl10	0.5	0.05	up
uc009nkz.3|Il34	0.5	0.25	up
uc009nkz.3|Il34	0.5	0.05	up
uc009nkz.3|Il34	1	0.05	up
uc009nkz.3|Il34	1	0.25	up
uc007day.1|Mr1	0.5	0.25	up
uc007day.1|Mr1	0.5	0.05	up
uc007jaz.2|Zfp672	1	0.05	down
uc007jaz.2|Zfp672	1	0.25	down
uc007jaz.2|Zfp672	0.5	0.25	down
uc007jaz.2|Zfp672	0.5	0.05	down
uc007mfb.2|Cdc42ep4	0.5	0.05	up
uc007mfb.2|Cdc42ep4	0.5	0.25	up
uc007mfb.2|Cdc42ep4	1	0.25	up
uc007mfb.2|Cdc42ep4	1	0.05	up
uc008nlo.2|Uqcc1	0.5	0.25	down
uc008nlo.2|Uqcc1	0.5	0.05	down
uc008nlo.2|Uqcc1	1	0.05	down
uc008nlo.2|Uqcc1	1	0.25	down
uc009kjc.1|Ifitm3	0.5	0.25	up
uc008ibe.1|Shtn1	0.5	0.25	down
uc008ibe.1|Shtn1	0.5	0.05	down
uc008ibe.1|Shtn1	1	0.25	down
uc008ibe.1|Shtn1	1	0.05	down
uc008sxs.1|Fam206a	0.5	0.25	down
uc008sxs.1|Fam206a	0.5	0.05	down
uc008sxs.1|Fam206a	1	0.05	down
uc008sxs.1|Fam206a	1	0.25	down
uc009ndm.2|Ctcf	0.5	0.05	up
uc009ndm.2|Ctcf	0.5	0.25	up
uc009pfh.1|Scn4b	1	0.25	down
uc009pfh.1|Scn4b	1	0.05	down
uc009pfh.1|Scn4b	0.5	0.25	down
uc009pfh.1|Scn4b	0.5	0.05	down
uc007hfs.1|Rassf3	0.5	0.05	down
uc007hfs.1|Rassf3	0.5	0.25	down
uc008vas.2|Ythdf2	0.5	0.05	down
uc008vas.2|Ythdf2	0.5	0.25	down
uc008iwf.1|Rpl7a	0.5	0.25	down
uc008iwf.1|Rpl7a	0.5	0.05	down
uc009ird.2|Pgap2	1	0.25	down
uc009ird.2|Pgap2	1	0.05	down
uc009ird.2|Pgap2	0.5	0.05	down
uc009ird.2|Pgap2	0.5	0.25	down
uc008yot.1|Dgkq	0.5	0.05	down
uc008yot.1|Dgkq	0.5	0.25	down
uc009chy.2|St3gal5	1	0.05	down
uc009chy.2|St3gal5	1	0.25	down
uc009chy.2|St3gal5	0.5	0.05	down
uc009chy.2|St3gal5	0.5	0.25	down
uc008lww.2|Ttbk2	0.5	0.25	up
uc008lww.2|Ttbk2	0.5	0.05	up
uc009dlr.1|Ankrd26	0.5	0.05	up
uc009dlr.1|Ankrd26	0.5	0.25	up
uc009qas.1|Pias1	0.5	0.05	up
uc009qas.1|Pias1	0.5	0.25	up
uc009qas.1|Pias1	1	0.05	up
uc009qas.1|Pias1	1	0.25	up
uc007fkd.2|Herc4	0.5	0.25	up
uc007fkd.2|Herc4	0.5	0.05	up
uc009mvk.2|Gnao1	0.5	0.05	down
uc009mvk.2|Gnao1	0.5	0.25	down
uc009mvk.2|Gnao1	1	0.25	down
uc009mvk.2|Gnao1	1	0.05	down
uc007nbu.2|Lpin1	0.5	0.05	down
uc007nbu.2|Lpin1	0.5	0.25	down
uc007nbu.2|Lpin1	1	0.25	down
uc007nbu.2|Lpin1	1	0.05	down
uc008dku.1|Zbtb14	0.5	0.05	up
uc008dku.1|Zbtb14	0.5	0.25	up
uc012fjz.1|Bcl2l12	0.5	0.05	up
uc012fjz.1|Bcl2l12	0.5	0.25	up
uc012blf.1|Myof	1	0.05	up
uc012blf.1|Myof	1	0.25	up
uc012blf.1|Myof	0.5	0.25	up
uc012blf.1|Myof	0.5	0.05	up
uc012gzz.1|Rbm15b	0.5	0.25	up
uc012gzz.1|Rbm15b	0.5	0.05	up
uc008idn.1|Fam171a1	0.5	0.25	down
uc008idn.1|Fam171a1	0.5	0.05	down
uc007gwc.1|Cradd	0.5	0.25	down
uc007gwc.1|Cradd	0.5	0.05	down
uc007kgo.2|Ssh2	0.5	0.05	up
uc007kgo.2|Ssh2	0.5	0.25	up
uc009axu.2|Glcci1	0.5	0.25	up
uc009axu.2|Glcci1	0.5	0.05	up
uc009axu.2|Glcci1	1	0.05	up
uc009axu.2|Glcci1	1	0.25	up
uc012dam.1|2610301B20Rik	0.5	0.05	down
uc012dam.1|2610301B20Rik	0.5	0.25	down
uc009nei.2|Thap11	0.5	0.05	up
uc009nei.2|Thap11	0.5	0.25	up
uc007qfz.1|Sirt5	0.5	0.05	down
uc007qfz.1|Sirt5	0.5	0.25	down
uc007qfz.1|Sirt5	1	0.05	down
uc007qfz.1|Sirt5	1	0.25	down
uc009smt.2|Otud5	0.5	0.25	up
uc009smt.2|Otud5	0.5	0.05	up
uc009jki.1|Gde1	0.5	0.05	down
uc009jki.1|Gde1	0.5	0.25	down
uc009jki.1|Gde1	1	0.25	down
uc009jki.1|Gde1	1	0.05	down
uc009oej.1|Sesn3	0.5	0.05	up
uc009oej.1|Sesn3	0.5	0.25	up
uc009oej.1|Sesn3	1	0.25	up
uc009oej.1|Sesn3	1	0.05	up
uc007lhf.2|Thra	0.5	0.05	up
uc007lhf.2|Thra	0.5	0.25	up
uc009iiw.2|Nars2	0.5	0.05	down
uc009iiw.2|Nars2	0.5	0.25	down
uc009iiw.2|Nars2	1	0.05	down
uc009iiw.2|Nars2	1	0.25	down
uc008jlh.2|Rbm18	0.5	0.25	down
uc008jlh.2|Rbm18	0.5	0.05	down
uc008ocb.2|Cyp24a1	1	0.05	down
uc008ocb.2|Cyp24a1	1	0.25	down
uc008ocb.2|Cyp24a1	0.5	0.25	down
uc008ocb.2|Cyp24a1	0.5	0.05	down
uc008qnh.1|Lix1l	1	0.05	up
uc008qnh.1|Lix1l	1	0.25	up
uc008qnh.1|Lix1l	0.5	0.25	up
uc008qnh.1|Lix1l	0.5	0.05	up
uc008dgd.2|Vapa	0.5	0.25	down
uc008dgd.2|Vapa	0.5	0.05	down
uc008rwu.2|Chchd7	0.5	0.25	down
uc008rwu.2|Chchd7	0.5	0.05	down
uc009aix.1|Mmd2	0.5	0.25	down
uc009aix.1|Mmd2	0.5	0.05	down
uc009aix.1|Mmd2	1	0.05	down
uc009aix.1|Mmd2	1	0.25	down
uc008vbl.3|Atpif1	1	0.25	up
uc008vbl.3|Atpif1	1	0.05	up
uc008vbl.3|Atpif1	0.5	0.05	up
uc008vbl.3|Atpif1	0.5	0.25	up
uc007fge.1|Ppa1	0.5	0.25	up
uc007fge.1|Ppa1	0.5	0.05	up
uc007fge.1|Ppa1	1	0.25	up
uc007fge.1|Ppa1	1	0.05	up
uc009szx.2|Lamp2	0.5	0.05	down
uc009szx.2|Lamp2	0.5	0.25	down
uc007xgs.2|Chkb	0.5	0.25	down
uc007xgs.2|Chkb	0.5	0.05	down
uc007xgs.2|Chkb	1	0.25	down
uc007xgs.2|Chkb	1	0.05	down
uc008vht.3|E2f2	1	0.05	down
uc008vht.3|E2f2	1	0.25	down
uc008vht.3|E2f2	0.5	0.25	down
uc008vht.3|E2f2	0.5	0.05	down
uc008wax.1|Cep104	0.5	0.25	down
uc008wax.1|Cep104	0.5	0.05	down
uc009lgv.2|Ddhd2	0.5	0.25	down
uc009lgv.2|Ddhd2	0.5	0.05	down
uc009lgv.2|Ddhd2	1	0.05	down
uc009lgv.2|Ddhd2	1	0.25	down
uc008lqj.2|Zfp770	1	0.25	down
uc008lqj.2|Zfp770	1	0.05	down
uc008lqj.2|Zfp770	0.5	0.25	down
uc008lqj.2|Zfp770	0.5	0.05	down
uc008zng.2|Setd1b	1	0.25	up
uc008zng.2|Setd1b	1	0.05	up
uc008zng.2|Setd1b	0.5	0.05	up
uc008zng.2|Setd1b	0.5	0.25	up
uc009awk.1|Pdk4	1	0.05	down
uc009awk.1|Pdk4	1	0.25	down
uc009awk.1|Pdk4	0.5	0.25	down
uc009awk.1|Pdk4	0.5	0.05	down
uc007qiw.1|Ninj1	0.5	0.25	down
uc007qiw.1|Ninj1	0.5	0.05	down
uc007qiw.1|Ninj1	1	0.05	down
uc007qiw.1|Ninj1	1	0.25	down
uc008pia.1|Siah2	0.5	0.05	down
uc008pia.1|Siah2	0.5	0.25	down
uc007zys.1|Atp5o	1	0.05	down
uc007zys.1|Atp5o	1	0.25	down
uc007zys.1|Atp5o	0.5	0.05	down
uc007zys.1|Atp5o	0.5	0.25	down
uc007ggs.2|Zfr2	0.5	0.05	up
uc007ggs.2|Zfr2	0.5	0.25	up
uc007ggs.2|Zfr2	1	0.25	up
uc007ggs.2|Zfr2	1	0.05	up
uc008wxh.1|Gtf3c2	0.5	0.25	down
uc008wxh.1|Gtf3c2	0.5	0.05	down
uc007ban.2|Plcl1	0.5	0.25	up
uc007ban.2|Plcl1	0.5	0.05	up
uc007ban.2|Plcl1	1	0.25	up
uc007ban.2|Plcl1	1	0.05	up
uc009eyx.1|Zfp628	0.5	0.25	down
uc009eyx.1|Zfp628	0.5	0.05	down
uc007dol.2|Usf1	1	0.25	up
uc007dol.2|Usf1	1	0.05	up
uc007dol.2|Usf1	0.5	0.05	up
uc007dol.2|Usf1	0.5	0.25	up
uc007fxp.1|Agpat3	1	0.05	down
uc007fxp.1|Agpat3	1	0.25	down
uc007fxp.1|Agpat3	0.5	0.25	down
uc007fxp.1|Agpat3	0.5	0.05	down
uc009hgs.2|Tarsl2	0.5	0.05	down
uc009hgs.2|Tarsl2	0.5	0.25	down
uc009hgs.2|Tarsl2	1	0.25	down
uc009hgs.2|Tarsl2	1	0.05	down
uc008mkt.2|1700037H04Rik	1	0.25	down
uc008mkt.2|1700037H04Rik	1	0.05	down
uc008mkt.2|1700037H04Rik	0.5	0.25	down
uc008mkt.2|1700037H04Rik	0.5	0.05	down
uc007ldu.1|Kpnb1	0.5	0.05	up
uc007ldu.1|Kpnb1	0.5	0.25	up
uc008jrw.2|Nr4a2	0.5	0.05	down
uc008jrw.2|Nr4a2	0.5	0.25	down
uc008jrw.2|Nr4a2	1	0.25	down
uc008jrw.2|Nr4a2	1	0.05	down
uc007ect.3|Lpgat1	0.5	0.25	down
uc007ect.3|Lpgat1	0.5	0.05	down
uc008eju.2|Nrep	1	0.05	up
uc008eju.2|Nrep	1	0.25	up
uc008eju.2|Nrep	0.5	0.25	up
uc008eju.2|Nrep	0.5	0.05	up
uc007slu.1|AK079754	0.5	0.25	down
uc007slu.1|AK079754	0.5	0.05	down
uc007slu.1|AK079754	1	0.05	down
uc007slu.1|AK079754	1	0.25	down
uc007qth.2|Idnk	0.5	0.05	up
uc007qth.2|Idnk	0.5	0.25	up
uc029qpd.1|Nhej1	0.5	0.25	down
uc029qpd.1|Nhej1	0.5	0.05	down
uc029qpd.1|Nhej1	1	0.25	down
uc029qpd.1|Nhej1	1	0.05	down
uc009hxl.1|Mrpl46	1	0.25	down
uc009hxl.1|Mrpl46	1	0.05	down
uc009hxl.1|Mrpl46	0.5	0.25	down
uc009hxl.1|Mrpl46	0.5	0.05	down
uc009jms.1|Uqcrc2	0.5	0.05	down
uc009jms.1|Uqcrc2	0.5	0.25	down
uc009jms.1|Uqcrc2	1	0.05	down
uc009jms.1|Uqcrc2	1	0.25	down
uc012dvn.1|Otop1	0.5	0.25	down
uc012dvn.1|Otop1	0.5	0.05	down
uc012dvn.1|Otop1	1	0.05	down
uc012dvn.1|Otop1	1	0.25	down
uc009djz.2|March8	1	0.25	up
uc009djz.2|March8	1	0.05	up
uc009djz.2|March8	0.5	0.25	up
uc009djz.2|March8	0.5	0.05	up
uc007msd.2|Bahcc1	1	0.05	up
uc007msd.2|Bahcc1	1	0.25	up
uc007msd.2|Bahcc1	0.5	0.25	up
uc007msd.2|Bahcc1	0.5	0.05	up
uc008wxg.1|Gtf3c2	0.5	0.05	down
uc008wxg.1|Gtf3c2	0.5	0.25	down
uc008wxg.1|Gtf3c2	1	0.25	down
uc008wxg.1|Gtf3c2	1	0.05	down
uc008aka.1|AK003349	0.5	0.25	down
uc008aka.1|AK003349	0.5	0.05	down
uc008fco.1|Grpel2	0.5	0.25	down
uc008fco.1|Grpel2	0.5	0.05	down
uc008fco.1|Grpel2	1	0.25	down
uc008fco.1|Grpel2	1	0.05	down
uc007lie.1|Igfbp4	0.5	0.25	up
uc007lie.1|Igfbp4	0.5	0.05	up
uc007lie.1|Igfbp4	1	0.05	up
uc007lie.1|Igfbp4	1	0.25	up
uc009qpc.2|Cgnl1	1	0.25	up
uc009qpc.2|Cgnl1	1	0.05	up
uc009qpc.2|Cgnl1	0.5	0.05	up
uc009qpc.2|Cgnl1	0.5	0.25	up
uc009iej.3|Fah	0.5	0.25	down
uc009iej.3|Fah	0.5	0.05	down
uc009iej.3|Fah	1	0.25	down
uc009iej.3|Fah	1	0.05	down
uc008ulf.2|Zfp691	1	0.25	down
uc008ulf.2|Zfp691	1	0.05	down
uc008ulf.2|Zfp691	0.5	0.25	down
uc008ulf.2|Zfp691	0.5	0.05	down
uc009ook.2|Anln	0.5	0.05	up
uc009ook.2|Anln	0.5	0.25	up
uc007lne.2|Mlx	1	0.25	down
uc007lne.2|Mlx	1	0.05	down
uc007lne.2|Mlx	0.5	0.05	down
uc007lne.2|Mlx	0.5	0.25	down
uc008cvh.1|Taf8	0.5	0.05	up
uc008cvh.1|Taf8	0.5	0.25	up
uc008cvh.1|Taf8	1	0.25	up
uc008cvh.1|Taf8	1	0.05	up
uc008frs.1|Haus1	1	0.25	up
uc008frs.1|Haus1	1	0.05	up
uc008frs.1|Haus1	0.5	0.05	up
uc008frs.1|Haus1	0.5	0.25	up
uc008ggw.1|Tm7sf2	0.5	0.05	down
uc008ggw.1|Tm7sf2	0.5	0.25	down
uc008ggw.1|Tm7sf2	1	0.05	down
uc008ggw.1|Tm7sf2	1	0.25	down
uc007nif.2|Nampt	0.5	0.25	down
uc007nif.2|Nampt	0.5	0.05	down
uc007nif.2|Nampt	1	0.25	down
uc007nif.2|Nampt	1	0.05	down
uc007sht.2|Nkiras1	0.5	0.05	down
uc007sht.2|Nkiras1	0.5	0.25	down
uc007kzg.1|Mrpl27	1	0.05	down
uc007kzg.1|Mrpl27	1	0.25	down
uc007kzg.1|Mrpl27	0.5	0.25	down
uc007kzg.1|Mrpl27	0.5	0.05	down
uc008zhm.1|Tpcn1	1	0.05	down
uc008zhm.1|Tpcn1	1	0.25	down
uc008zhm.1|Tpcn1	0.5	0.25	down
uc008zhm.1|Tpcn1	0.5	0.05	down
uc009lwg.3|Csgalnact1	1	0.05	up
uc009lwg.3|Csgalnact1	1	0.25	up
uc009lwg.3|Csgalnact1	0.5	0.25	up
uc009lwg.3|Csgalnact1	0.5	0.05	up
uc007mqp.1|BC075659	0.5	0.25	up
uc007mqp.1|BC075659	0.5	0.05	up
uc008oha.2|Gm14420	0.5	0.25	up
uc008oha.2|Gm14420	0.5	0.05	up
uc008qxt.1|Gstm7	1	0.05	down
uc008qxt.1|Gstm7	1	0.25	down
uc008qxt.1|Gstm7	0.5	0.05	down
uc008qxt.1|Gstm7	0.5	0.25	down
uc007ifj.1|Pex13	1	0.05	down
uc007ifj.1|Pex13	1	0.25	down
uc007ifj.1|Pex13	0.5	0.05	down
uc007ifj.1|Pex13	0.5	0.25	down
uc007kjq.2|Tnfaip1	0.5	0.25	down
uc007kjq.2|Tnfaip1	0.5	0.05	down
uc011xaf.1|Plagl1	1	0.25	up
uc011xaf.1|Plagl1	1	0.05	up
uc011xaf.1|Plagl1	0.5	0.25	up
uc011xaf.1|Plagl1	0.5	0.05	up
uc007riy.1|Cox7c	0.5	0.25	down
uc007riy.1|Cox7c	0.5	0.05	down
uc007riy.1|Cox7c	1	0.25	down
uc007riy.1|Cox7c	1	0.05	down
uc007gha.2|Tjp3	1	0.25	down
uc007gha.2|Tjp3	1	0.05	down
uc007gha.2|Tjp3	0.5	0.05	down
uc007gha.2|Tjp3	0.5	0.25	down
uc009baf.2|St7	0.5	0.25	down
uc009baf.2|St7	0.5	0.05	down
uc009baf.2|St7	1	0.05	down
uc009baf.2|St7	1	0.25	down
uc008xep.1|Grpel1	1	0.05	down
uc008xep.1|Grpel1	1	0.25	down
uc008xep.1|Grpel1	0.5	0.05	down
uc008xep.1|Grpel1	0.5	0.25	down
uc008aey.1|Arid1b	0.5	0.25	down
uc008aey.1|Arid1b	0.5	0.05	down
uc008ppi.1|Plrg1	0.5	0.05	down
uc008ppi.1|Plrg1	0.5	0.25	down
uc008qcu.2|S100a13	0.5	0.05	down
uc008qcu.2|S100a13	0.5	0.25	down
uc008qbi.2|Tpm3	1	0.05	up
uc008qbi.2|Tpm3	1	0.25	up
uc008qbi.2|Tpm3	0.5	0.05	up
uc008qbi.2|Tpm3	0.5	0.25	up
uc008gae.1|2010003K11Rik	1	0.05	down
uc008gae.1|2010003K11Rik	1	0.25	down
uc008gae.1|2010003K11Rik	0.5	0.25	down
uc008gae.1|2010003K11Rik	0.5	0.05	down
uc009ahx.1|Iqce	0.5	0.25	up
uc009ahx.1|Iqce	0.5	0.05	up
uc009ahx.1|Iqce	1	0.05	up
uc009ahx.1|Iqce	1	0.25	up
uc007cto.1|Csrp1	1	0.05	up
uc007cto.1|Csrp1	1	0.25	up
uc007cto.1|Csrp1	0.5	0.25	up
uc007cto.1|Csrp1	0.5	0.05	up
uc008egt.1|2700062C07Rik	0.5	0.25	down
uc008egt.1|2700062C07Rik	0.5	0.05	down
uc008pjc.2|Mbnl1	0.5	0.25	down
uc008pjc.2|Mbnl1	0.5	0.05	down
uc012eop.1|Gm5577	0.5	0.25	up
uc012eop.1|Gm5577	0.5	0.05	up
uc012eop.1|Gm5577	1	0.05	up
uc012eop.1|Gm5577	1	0.25	up
uc008qcb.1|Gatad2b	0.5	0.25	up
uc008qcb.1|Gatad2b	0.5	0.05	up
uc009dvy.1|Parp11	0.5	0.25	up
uc009dvy.1|Parp11	0.5	0.05	up
uc007zod.2|Cldnd1	0.5	0.05	down
uc007zod.2|Cldnd1	0.5	0.25	down
uc008dvb.1|Msh2	1	0.25	up
uc008dvb.1|Msh2	1	0.05	up
uc008dvb.1|Msh2	0.5	0.05	up
uc008dvb.1|Msh2	0.5	0.25	up
uc007epx.2|Rps12	0.5	0.05	up
uc007epx.2|Rps12	0.5	0.25	up
uc007epx.2|Rps12	1	0.05	up
uc007epx.2|Rps12	1	0.25	up
uc007kil.3|Rpl23a	0.5	0.25	down
uc007kil.3|Rpl23a	0.5	0.05	down
uc007kil.3|Rpl23a	1	0.05	down
uc007kil.3|Rpl23a	1	0.25	down
uc009dqn.2|Cd163	0.5	0.05	up
uc009dqn.2|Cd163	0.5	0.25	up
uc009oks.2|S1pr5	0.5	0.25	down
uc009oks.2|S1pr5	0.5	0.05	down
uc009oks.2|S1pr5	1	0.25	down
uc009oks.2|S1pr5	1	0.05	down
uc009pvp.1|Edc3	0.5	0.25	up
uc009pvp.1|Edc3	0.5	0.05	up
uc008pgb.2|Spg20	0.5	0.05	up
uc008pgb.2|Spg20	0.5	0.25	up
uc008npn.2|Rprd1b	0.5	0.25	down
uc008npn.2|Rprd1b	0.5	0.05	down
uc009amb.2|Arpc1b	0.5	0.25	up
uc009amb.2|Arpc1b	0.5	0.05	up
uc009doj.1|Slc6a13	0.5	0.25	up
uc008xnc.2|Klhl5	0.5	0.25	down
uc008xnc.2|Klhl5	0.5	0.05	down
uc007cir.1|Inhbb	0.5	0.25	up
uc007cir.1|Inhbb	0.5	0.05	up
uc007cir.1|Inhbb	1	0.05	up
uc007cir.1|Inhbb	1	0.25	up
uc008fxl.2|Tcirg1	0.5	0.25	up
uc008fxl.2|Tcirg1	0.5	0.05	up
uc009axa.1|Sdhaf3	1	0.25	down
uc009axa.1|Sdhaf3	1	0.05	down
uc009axa.1|Sdhaf3	0.5	0.25	down
uc009axa.1|Sdhaf3	0.5	0.05	down
uc007rfu.1|Ell2	0.5	0.25	down
uc007rfu.1|Ell2	0.5	0.05	down
uc009kve.1|E230013L22Rik	0.5	0.25	down
uc009kve.1|E230013L22Rik	0.5	0.05	down
uc008rmo.2|H2afz	1	0.25	down
uc008rmo.2|H2afz	1	0.05	down
uc008rmo.2|H2afz	0.5	0.25	down
uc008rmo.2|H2afz	0.5	0.05	down
uc011yyu.1|Ranbp9	0.5	0.25	down
uc011yyu.1|Ranbp9	0.5	0.05	down
uc008akw.1|Slc22a2	1	0.25	down
uc008akw.1|Slc22a2	1	0.05	down
uc008akw.1|Slc22a2	0.5	0.25	down
uc008akw.1|Slc22a2	0.5	0.05	down
uc009csc.1|Pcbp1	0.5	0.05	down
uc009csc.1|Pcbp1	0.5	0.25	down
uc009csc.1|Pcbp1	1	0.25	down
uc009csc.1|Pcbp1	1	0.05	down
uc008grf.2|Prpf19	0.5	0.25	down
uc008grf.2|Prpf19	0.5	0.05	down
uc008hsk.1|Elovl3	1	0.05	down
uc008hsk.1|Elovl3	1	0.25	down
uc008hsk.1|Elovl3	0.5	0.25	down
uc008hsk.1|Elovl3	0.5	0.05	down
uc007axm.1|Nabp1	1	0.05	down
uc007axm.1|Nabp1	1	0.25	down
uc007axm.1|Nabp1	0.5	0.25	down
uc007axm.1|Nabp1	0.5	0.05	down
uc008gdg.2|Fibp	0.5	0.05	down
uc008gdg.2|Fibp	0.5	0.25	down
uc008xjz.2|Adgra3	0.5	0.05	down
uc008xjz.2|Adgra3	0.5	0.25	down
uc008yak.1|Slc4a4	0.5	0.25	down
uc008yak.1|Slc4a4	0.5	0.05	down
uc008yak.1|Slc4a4	1	0.25	down
uc008yak.1|Slc4a4	1	0.05	down
uc012egt.1|Arpc1a	0.5	0.05	up
uc012egt.1|Arpc1a	0.5	0.25	up
uc033hlc.1|Ablim1	0.5	0.25	down
uc033hlc.1|Ablim1	0.5	0.05	down
uc009snz.3|Rbm3	0.5	0.25	down
uc009snz.3|Rbm3	0.5	0.05	down
uc007ykh.1|Ydjc	1	0.05	down
uc007ykh.1|Ydjc	1	0.25	down
uc007ykh.1|Ydjc	0.5	0.05	down
uc007ykh.1|Ydjc	0.5	0.25	down
uc057agg.1|Apoe	0.5	0.25	up
uc057agg.1|Apoe	0.5	0.05	up
uc057agg.1|Apoe	1	0.25	up
uc057agg.1|Apoe	1	0.05	up
uc009pul.1|Commd4	0.5	0.25	down
uc009pul.1|Commd4	0.5	0.05	down
uc011yfk.2|Ezh1	0.5	0.25	up
uc011yfk.2|Ezh1	0.5	0.05	up
uc009bxr.1|Cbx3	0.5	0.25	up
uc009bxr.1|Cbx3	0.5	0.05	up
uc009bxr.1|Cbx3	1	0.05	up
uc009bxr.1|Cbx3	1	0.25	up
uc009ezx.2|Epn1	0.5	0.05	down
uc009ezx.2|Epn1	0.5	0.25	down
uc009kxa.2|Lamp1	0.5	0.05	down
uc009kxa.2|Lamp1	0.5	0.25	down
uc008kco.3|Gpr155	0.5	0.25	down
uc008kco.3|Gpr155	0.5	0.05	down
uc007kza.2|Rsad1	0.5	0.05	down
uc007kza.2|Rsad1	0.5	0.25	down
uc007lna.2|Naglu	0.5	0.05	up
uc007lna.2|Naglu	0.5	0.25	up
uc007jow.3|Ctc1	0.5	0.05	up
uc007jow.3|Ctc1	0.5	0.25	up
uc008pen.2|Cog6	0.5	0.25	down
uc008pen.2|Cog6	0.5	0.05	down
uc008ubn.1|Zfyve9	0.5	0.25	down
uc008ubn.1|Zfyve9	0.5	0.05	down
uc009mbm.1|Ifi30	0.5	0.25	down
uc009mbm.1|Ifi30	0.5	0.05	down
uc009mbm.1|Ifi30	1	0.05	down
uc009mbm.1|Ifi30	1	0.25	down
uc008xrl.1|Nfxl1	1	0.05	up
uc008xrl.1|Nfxl1	1	0.25	up
uc008xrl.1|Nfxl1	0.5	0.05	up
uc008xrl.1|Nfxl1	0.5	0.25	up
uc008exr.1|Snx2	0.5	0.25	down
uc008exr.1|Snx2	0.5	0.05	down
uc008shk.2|Ndufb6	1	0.05	down
uc008shk.2|Ndufb6	1	0.25	down
uc008shk.2|Ndufb6	0.5	0.25	down
uc008shk.2|Ndufb6	0.5	0.05	down
uc007oap.2|Actn1	0.5	0.25	up
uc007oap.2|Actn1	0.5	0.05	up
uc008qbt.2|Crtc2	0.5	0.05	up
uc008qbt.2|Crtc2	0.5	0.25	up
uc009mbc.2|Pgpep1	0.5	0.05	down
uc009mbc.2|Pgpep1	0.5	0.25	down
uc009kdj.1|Dhx32	0.5	0.05	down
uc009kdj.1|Dhx32	0.5	0.25	down
uc007gqi.1|Hsp90b1	0.5	0.25	up
uc007gqi.1|Hsp90b1	0.5	0.05	up
uc007gqi.1|Hsp90b1	1	0.25	up
uc007gqi.1|Hsp90b1	1	0.05	up
uc008bzq.1|Kank3	0.5	0.05	up
uc008bzq.1|Kank3	0.5	0.25	up
uc008bzq.1|Kank3	1	0.05	up
uc008bzq.1|Kank3	1	0.25	up
uc008njm.1|Pxmp4	0.5	0.25	down
uc008njm.1|Pxmp4	0.5	0.05	down
uc008njm.1|Pxmp4	1	0.05	down
uc008njm.1|Pxmp4	1	0.25	down
uc008reo.2|Gclm	1	0.25	down
uc008reo.2|Gclm	1	0.05	down
uc008reo.2|Gclm	0.5	0.25	down
uc008reo.2|Gclm	0.5	0.05	down
uc008stk.1|Ncbp1	0.5	0.25	down
uc008stk.1|Ncbp1	0.5	0.05	down
